Title,Date,Link,Author,Views
"Росіяни атакують Авдіївський та ще 6 напрямків, за добу 93 боєзіткнення - Генштаб",19:31,/news/2024/04/25/7452994/,,
Унаслідок російського удару на Донеччині загинули троє залізничників,19:20,https://www.epravda.com.ua/news/2024/04/25/712915/,Олексій Павлиш,3721 перегляд
У російському МЗС пригрозили США зниженням рівня дипвідносин у разі конфіскації її активів,19:14,/news/2024/04/25/7452991/,,
Як освітлення впливає на продуктивність? Пояснюють вчені,19:08,https://life.pravda.com.ua/health/chomu-v-osvitleniy-kimnati-krashche-pracyuyetsya-vidpovid-vchenih-301253/,,
На Донеччині за день росіяни убили 5 людей. Ще 8 поранили,18:57,/news/2024/04/25/7452987/,,
Міністр агрополітики Сольський подав заяву про відставку,18:40,https://www.epravda.com.ua/news/2024/04/25/712913/,Олексій Павлиш,28336 переглядів
Як формують списки військовополонених для обміну та чи є пріоритетність? Пояснення,18:36,https://life.pravda.com.ua/society/chi-isnuye-prioritetnist-v-obmini-polonenimi-rozpovili-v-koordinaciynomu-shtabi-301252/,,
Лише 26% заявок про зруйноване та пошкоджене житло проходять верифікацію – Мінвідновлення,18:31,https://www.epravda.com.ua/news/2024/04/25/712908/,Анастасія Дячкіна,2176 переглядів
"Зеленський провів Ставку: увага до захисту інфраструктури, ситуація на фронті, виробництво зброї",18:21,/news/2024/04/25/7452981/,,
"Михальчик здобув срібну нагороду на перегонах ""24 години Ле-Мана""",18:20,https://champion.com.ua/others/2024/04/25/956255/mykhalchyk-zdobuv-sribnu-nahorodu-na-perehonakh-24-hodyny-le-mana?fbclid=IwZXh0bgNhZW0CMTAAAR33EH3xgSZlCqe5Nre1FhuNiLiqltBv0_Zb_eVbLL0DrNme_ZGsTzOyvIA_aem_ATlPBCAGv8epMv6Y0XPaSnRWXV-WcOf1Lx5h51h7Iki_6_PIWA0,,
"Зеленський сподівається, що Трамп не буде проти України",18:19,/news/2024/04/25/7452980/,,
Українці зможуть лишатися у Німеччині попри протермінований паспорт,17:58,/news/2024/04/25/7452977/,,
"Threads має вже 150 млн користувачів на місяць: менше, ніж планував Цукерберг",17:53,https://mezha.media/2024/04/25/threads-maie-150-mln-korystuvachiv/,,
Мінекономіки відкрило грантову програму на 1 мільйон доларів для підприємниць,17:52,https://www.epravda.com.ua/news/2024/04/25/712906/,Анастасія Дячкіна,2041 перегляд
Приватбанк завершив перший квартал із чистим прибутком у 14 мільярдів,17:51,https://www.epravda.com.ua/news/2024/04/25/712907/,Олексій Павлиш,1126 переглядів
"Піхотна снайперка Білозерська про шлях від добровольця до офіцера ЗСУ, жінок на війні та особливості роботи марксмена",17:51,https://www.pravda.com.ua/articles/2024/04/25/7452877/,,
оновленоРосіяни вдарили ракетою по залізничному вокзалу в Балаклії: 10 постраждалих,17:47,/news/2024/04/25/7452971/,,
